Date,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA,Date
2024-05-07,0.20137165741389718,0.2885968659375026,0.2892482284501887,0.35953500305958225,0.21148272545012803,0.4952476404629029,0.5110266150083179,2024-05-07
2024-05-08,0.20137649282967693,0.2886687245209682,0.2889244096061742,0.35958862566912003,0.21134976415776985,0.49515920322535245,0.5112559200301953,2024-05-08
2024-05-09,0.20134407853261885,0.28867815208645603,0.2888681306014526,0.35959062116995344,0.2112679958880522,0.49508676251589,0.5112677011732518,2024-05-09
2024-05-10,0.20122203972907168,0.2872852066009052,0.2863614898008251,0.35956738448620157,0.21070717876306091,0.49511126844213615,0.5116794041952758,2024-05-10
2024-05-13,0.20196547527624492,0.2869346257039834,0.28334128905160416,0.36003549710187466,0.21057589833438892,0.49486379854009344,0.5116515958986815,2024-05-13
2024-05-14,0.2019638350893806,0.2862800957450818,0.28332087277481577,0.35989167148491075,0.21059140707109317,0.49471207338953554,0.5120889657931718,2024-05-14
2024-05-15,0.20227924886992998,0.2863230296353327,0.2833539460015523,0.35983822638339996,0.21121175822272206,0.49539165670233964,0.5124051546330127,2024-05-15
2024-05-16,0.2022787012122133,0.2861626370501521,0.2824398876844018,0.3603964714479618,0.21121944182645652,0.49544193136887443,0.5124222048013644,2024-05-16
2024-05-17,0.20225484054121554,0.2857115339543682,0.2824287932173206,0.36022676884498284,0.21108501356951254,0.49527767169388526,0.5107732605755408,2024-05-17
2024-05-20,0.20190248020586252,0.28505714775046576,0.28205602723451045,0.3600296724979948,0.21095986797536875,0.4936434126657605,0.5107043002248979,2024-05-20
2024-05-21,0.20200410921526296,0.28451398511002496,0.282071068853804,0.3601403478630613,0.2110824560292981,0.49331883712152225,0.5146623664038211,2024-05-21
2024-05-22,0.20207547016534666,0.28423917402416854,0.2817241753843479,0.3600704662933766,0.21095509953619881,0.4933495299421187,0.5136307073408843,2024-05-22
2024-05-23,0.2026190705707788,0.28454515960252863,0.2814551839108333,0.36002336653972755,0.2102409311215549,0.5007511950124423,0.5145997968113535,2024-05-23
2024-05-24,0.20325826877573452,0.2842519544363257,0.2811273693925637,0.36074664664531675,0.21024758976797628,0.5010600391021063,0.515312131839992,2024-05-24
2024-05-28,0.20316363593469408,0.2838050321230515,0.2805052640854157,0.36057462201417195,0.20692578729918468,0.44509457572332495,0.5154456841476928,2024-05-28
2024-05-29,0.20270556701160605,0.28059807203406956,0.2804361875894432,0.3592188560044024,0.20596814444905595,0.44462336793642826,0.5133095029904915,2024-05-29
2024-05-30,0.2025035501538914,0.28086736557987396,0.28123921050721556,0.3596698315127936,0.20881787687245423,0.44590757689851324,0.51185241178239,2024-05-30
2024-05-31,0.20255490180806338,0.2812304735547535,0.28112731412183467,0.35963446745798455,0.2085988595865613,0.4418331318396142,0.5116822734189811,2024-05-31
2024-06-03,0.20214447513852069,0.28089206199858274,0.28108501995009927,0.35917050500795783,0.20832434329716198,0.4416041082908123,0.5114730322329083,2024-06-03
2024-06-04,0.20210067708953083,0.2807259288662941,0.28102432380511605,0.35917928483133493,0.20825361149477942,0.4413906685883695,0.510580504080387,2024-06-04
2024-06-05,0.20207842873923432,0.28079378391407794,0.28098067351780465,0.36085032345749984,0.2090388757514277,0.4437821848101241,0.5102876372787939,2024-06-05
2024-06-06,0.20220386787853564,0.2812916918591644,0.28090628714726246,0.3608705140898893,0.2088933391148936,0.4437261996641466,0.5102807498909232,2024-06-06
2024-06-07,0.20238901877549584,0.2778335520269472,0.2785054935829597,0.3596065147163311,0.2064358710475961,0.44234701954603645,0.5100605662325406,2024-06-07
2024-06-10,0.2027799602981523,0.27718118787829893,0.2784822715603019,0.3599983256078729,0.2065510313384406,0.4417729203702926,0.508343951755689,2024-06-10
2024-06-11,0.2152717640467937,0.2770550866987862,0.2785849171517008,0.36006134388129896,0.20676560433759705,0.44193483480967916,0.5069398828236222,2024-06-11
2024-06-12,0.21656141503376888,0.2760596258977739,0.27845267195454854,0.35949041530455805,0.2070706690848558,0.44278885260525064,0.5079737651518428,2024-06-12
2024-06-13,0.2165885970618681,0.2766488984478032,0.27893480698413925,0.3596888722149179,0.2069798685846442,0.4425131200926359,0.5075578715121482,2024-06-13
2024-06-14,0.2167532489900986,0.276638192123522,0.2790282528149103,0.359660489272093,0.2068304116633819,0.44056762793942494,0.5080632852262507,2024-06-14
2024-06-17,0.21733065380075675,0.27661210354935306,0.2788528271194761,0.358541230683988,0.20487418575646507,0.44053479472664897,0.5109093312130915,2024-06-17
2024-06-18,0.2175467237646027,0.27636565159667026,0.27883584812010925,0.35888699271208324,0.20418254950682713,0.44155550669499927,0.5107231373486796,2024-06-18
2024-06-20,0.21867771559470672,0.27684840497177027,0.27884148946656073,0.3587703907443642,0.20373810772375361,0.4428808757216817,0.5080873566993265,2024-06-20
2024-06-21,0.21886730452343353,0.27706004026518605,0.2784738315892906,0.35894164844961696,0.20337079634859634,0.44386804804559976,0.5053191408088942,2024-06-21
2024-06-24,0.21829752608007288,0.2747560159616352,0.2777895637902108,0.35887596504462904,0.20272817925682934,0.44956577352632604,0.5048921412821294,2024-06-24
2024-06-25,0.21832101025554754,0.2746546992138231,0.2788042417364981,0.35931879977369474,0.20225777208271598,0.45336001928054315,0.5047561185132629,2024-06-25
2024-06-26,0.21902938520168047,0.2766526258145885,0.27666081430284284,0.35728889074160963,0.20121675007648454,0.4513906682518265,0.5035227262441794,2024-06-26
2024-06-27,0.2185786544422272,0.2770905634336687,0.2767277585565906,0.35631075393641015,0.20050959069649732,0.45128432586246653,0.5020847102427858,2024-06-27
2024-06-28,0.21915337490075165,0.27821001434467707,0.2770707793449094,0.3576522790894305,0.20100525024672633,0.45078031272847463,0.5014877981112797,2024-06-28
2024-07-01,0.22100413709709613,0.27863111043069605,0.27687251156108034,0.3573088547036795,0.20202745654955775,0.45062269522963083,0.5051660926916771,2024-07-01
2024-07-02,0.22040986562226886,0.27836148343863376,0.27705116565607635,0.35698068353181533,0.20150798562415465,0.44986926024174245,0.5151514018069722,2024-07-02
2024-07-03,0.2203085841831444,0.2786935073030415,0.27705385066064697,0.35693572961145303,0.20132382944478205,0.4517379453559029,0.5146891595884469,2024-07-03
2024-07-05,0.2212019014016509,0.27888637740918804,0.277749062342697,0.36035498117212345,0.20176680840831393,0.4523155684309691,0.5150229350970162,2024-07-05
2024-07-08,0.22127014759773497,0.27839592879605823,0.277506800137531,0.36088439168249664,0.20165721371005754,0.4524273753112167,0.5146170822260124,2024-07-08
2024-07-09,0.2211877801810949,0.27824854108765434,0.27742168657614247,0.3608058597885326,0.201837377892829,0.45284474892092985,0.5158810139286828,2024-07-09
2024-07-10,0.22160155623812347,0.2773485048891612,0.2762259129079708,0.3607299757990015,0.2015188229873136,0.45320207242435206,0.5155772278273274,2024-07-10
2024-07-11,0.22288609272803353,0.2783096314200022,0.27798474952829083,0.36318166374186067,0.20321845561072008,0.4572476292642966,0.5225150514697902,2024-07-11
2024-07-12,0.2230716077892531,0.2779986051818789,0.277702582054783,0.36269477802888456,0.20284342510317666,0.4563246708384281,0.5233024016109543,2024-07-12
2024-07-15,0.22361243305051184,0.277068105215048,0.2740292906608672,0.3626051883758927,0.20229112086117892,0.45444579060345763,0.5231534996772781,2024-07-15
2024-07-16,0.22361399248819064,0.2770652875801357,0.27442857096638484,0.36253334273447574,0.20249034200558227,0.45465149215179534,0.5232330937287255,2024-07-16
2024-07-17,0.22454097937792888,0.27829817686435043,0.2748723413146397,0.36725907817172126,0.2030091432916855,0.45977638424759865,0.523203804961943,2024-07-17
2024-07-18,0.2255408512292113,0.27922437006098305,0.2754629532726762,0.3683272989099668,0.19941914169659128,0.4599538980893244,0.5231110426128222,2024-07-18
2024-07-19,0.22545014777041422,0.27870474913486987,0.2750250960907074,0.36816925917696947,0.1991554522753672,0.46076727732197137,0.524603634982276,2024-07-19
2024-07-22,0.22520211231967235,0.2756509837030219,0.2746829834191194,0.3659937137953517,0.19806827239821093,0.46129813115996543,0.518009054900004,2024-07-22
2024-07-23,0.2251311482688348,0.2763473286071416,0.27463855152001154,0.3647965361868511,0.1978385800607209,0.46040935221472795,0.5183018750295768,2024-07-23
2024-07-24,0.22702798026514773,0.2779315103955136,0.27933602783245237,0.36927296709025437,0.20124511708234805,0.46607387487918867,0.531692872611514,2024-07-24
2024-07-25,0.22705879688110783,0.2780154414380363,0.2811942656629406,0.36968546385077333,0.2022007712794435,0.4661399100306353,0.5318896649944107,2024-07-25
2024-07-26,0.2270295542312798,0.2781815671112458,0.27545666440495253,0.3703473093766761,0.19908313769671274,0.46606200077719645,0.5318825010238692,2024-07-26
2024-07-29,0.22691688935737261,0.2781897968604743,0.2758109990511885,0.3679467364006016,0.19787929069181073,0.4663364415005906,0.5338263942271803,2024-07-29
2024-07-30,0.2265557845222255,0.27679506528930314,0.2748335444455448,0.3655551681770534,0.19689358833726406,0.471997538241939,0.5337410980513223,2024-07-30
2024-07-31,0.227000380970408,0.27799975003503674,0.2749032678978809,0.3655854636188517,0.19707546797480197,0.48812457375494694,0.5354257711714364,2024-07-31
2024-08-01,0.22761186890319457,0.2780405878959127,0.27478066388774625,0.36835666516387733,0.19711470510808024,0.49316507484276717,0.5389050808385163,2024-08-01
2024-08-02,0.22712667278366344,0.29072490668298373,0.27477263952566433,0.3679031913307166,0.19641402745537492,0.49088106817866245,0.5399091890799518,2024-08-02
2024-08-05,0.23218212116562792,0.2937407266190214,0.2785389552290579,0.3688841544530111,0.1992447648283865,0.49550592533430016,0.541141488606545,2024-08-05
2024-08-06,0.2272567558146172,0.2821161377690483,0.2786040685597943,0.3705676441732963,0.199501064183704,0.49667895453187827,0.5408259800294015,2024-08-06
2024-08-07,0.2268522324879252,0.28155736145948085,0.27742550257329335,0.3704018619807356,0.19944022631788308,0.49955604695483535,0.5425302098725973,2024-08-07
2024-08-08,0.22736243173891574,0.28162288701786353,0.2780367797288914,0.3723082396220542,0.19924271648382297,0.5024590117627229,0.5437785117575238,2024-08-08
2024-08-09,0.2275171389000724,0.2812413930990366,0.2778176445257525,0.3716442627665084,0.19896955992270904,0.49986802822219695,0.5429909446281064,2024-08-09
2024-08-12,0.22759241800186997,0.2812146434527759,0.27797931475724985,0.37169039325057085,0.19896837972201503,0.5011468713483795,0.5429692718384898,2024-08-12
2024-08-13,0.22817220527304344,0.28189424150220055,0.27816865641499394,0.37200366250967337,0.19954065516283484,0.5032007963551777,0.545405257338986,2024-08-13
2024-08-14,0.22801876120626347,0.2815165053606435,0.2789286696902324,0.37183467768159423,0.19945004883695103,0.4989328992384762,0.5461582904250011,2024-08-14
2024-08-15,0.22803551953838452,0.28396396644016797,0.27867585864864336,0.37189081121582085,0.19958087411646439,0.500233316937445,0.5490884212266902,2024-08-15
2024-08-16,0.22800668582666647,0.28328079097446857,0.2786708854300232,0.37143278341892905,0.19968061366620202,0.5000969522317864,0.5482280469017101,2024-08-16
2024-08-19,0.22747177827756163,0.283175998822087,0.27938803522201594,0.36987538385090063,0.19940051571201303,0.5015365448807971,0.5482918416872916,2024-08-19
2024-08-20,0.2274712668943231,0.2830997073405266,0.2786655167694915,0.36983821720950183,0.19949078429428446,0.5021770221581743,0.5480631705956207,2024-08-20
2024-08-21,0.22738111136044795,0.28298967816645193,0.27875327560234775,0.3694927682633315,0.19887954045737216,0.49575207099983903,0.5432785009223396,2024-08-21
2024-08-22,0.22747178949570213,0.28392177781476896,0.27904666277600465,0.36944276472431503,0.2000324492878235,0.496451284881723,0.5461924296816704,2024-08-22
2024-08-23,0.226694328925543,0.28382939169022303,0.27815434043836323,0.3690121227037705,0.19961783270467442,0.49740229023472665,0.5478812975715817,2024-08-23
2024-08-26,0.2250455726337761,0.282574208592397,0.27739149422651493,0.36827238943648855,0.19853519485983165,0.4981225607566236,0.5480777348631489,2024-08-26
2024-08-27,0.22476403142561,0.2828024203172702,0.27757313897200975,0.36826348995988334,0.1983611659420612,0.49739049568413596,0.5471523351693222,2024-08-27
2024-08-28,0.2247648860144692,0.2831715520807877,0.27773553968016734,0.36806170652728143,0.19855817860996386,0.49786627573832043,0.547403417369274,2024-08-28
2024-08-29,0.22420869125821835,0.2829864881668052,0.2765930174996819,0.3672675692573812,0.19816178863090667,0.5011128134677459,0.5419419660287385,2024-08-29
2024-08-30,0.22350766032922312,0.2852598258424834,0.2765980480606867,0.3670806903289604,0.1983531892026706,0.501202914342815,0.5432896754069418,2024-08-30
2024-09-03,0.22526864102951216,0.2848505334015018,0.2791566860749697,0.3676720916003373,0.19926787744201777,0.5109343212888631,0.5435113303672952,2024-09-03
2024-09-04,0.225332610331073,0.2853997404063379,0.2791969432555059,0.36767162554123695,0.19927341170272594,0.5109114960757327,0.542765451433997,2024-09-04
2024-09-05,0.22541727593386235,0.2864199774846655,0.2792304195630006,0.36757001389154237,0.19879576729619794,0.5109362999965014,0.5429586513792402,2024-09-05
2024-09-06,0.2225519776516403,0.28850401255944996,0.2820282113422772,0.3691457040601827,0.19952597309287595,0.5117323151273678,0.5492263614849763,2024-09-06
2024-09-09,0.22048937635569343,0.28884815666655955,0.2823216153543563,0.3691849707426915,0.19949267232734236,0.5122773706171162,0.5498580351930119,2024-09-09
2024-09-10,0.22052285762285476,0.2897220249997811,0.2822160410765341,0.3691589365061951,0.20011495121890913,0.5120749532095907,0.5516274465654182,2024-09-10
2024-09-11,0.22070667750792872,0.28892898036551795,0.28266633087191123,0.36810622829777406,0.2009026342158717,0.5177521139888466,0.5423556290897676,2024-09-11
2024-09-12,0.2199633679525254,0.2888330859570216,0.28331945103482253,0.3682918622809308,0.20014144512355456,0.5178435393941493,0.5419499921589627,2024-09-12
2024-09-13,0.2195939274703116,0.28782298031405545,0.28368606687310743,0.36821110774902993,0.19992425207930692,0.5177807960372313,0.5417640256679973,2024-09-13
2024-09-16,0.2213436607228354,0.2879807811902583,0.2835449515205089,0.3680063355449527,0.19981007237377502,0.5183245019955659,0.541688193027346,2024-09-16
2024-09-17,0.2212878532425737,0.2864455007976877,0.28357820010507184,0.36592994954301156,0.19823169184938877,0.516882481502707,0.5416800758817782,2024-09-17
2024-09-18,0.22136835033368005,0.28643838222211226,0.2835409213423417,0.3658973899923827,0.1984911219254146,0.5174125056311016,0.5406710999001538,2024-09-18
2024-09-19,0.22423406936718743,0.2863719096916426,0.28387087662346455,0.3676959718042964,0.19921182414550012,0.5184157630446561,0.5456441902015811,2024-09-19
2024-09-20,0.22327028990154799,0.2858737002758968,0.28216528856721773,0.3671284566479006,0.19780638474776124,0.5177013727205289,0.5459466385941307,2024-09-20
2024-09-23,0.2232149764966041,0.28236784811879406,0.28123210167614743,0.3667900761784805,0.19781114164893923,0.5166151707996585,0.5474989524553667,2024-09-23
2024-09-24,0.22320059312812374,0.2823506488598261,0.28122612539714503,0.3667213755287264,0.1979217927666683,0.5177078053101491,0.5460553035168029,2024-09-24
2024-09-25,0.22318193669265704,0.28210167906984635,0.28123355761411145,0.36675864118934465,0.19799902586629892,0.5178944572030642,0.5460915813478299,2024-09-25
2024-09-26,0.22185444510835067,0.2790797826448321,0.2805668750886289,0.3666652521892359,0.19716820828194978,0.5177508277065092,0.5460755603449664,2024-09-26
2024-09-27,0.2216214044322108,0.27968670581648525,0.2802776420433691,0.3666183962062598,0.19737302120257347,0.5183383805178564,0.5463673156281452,2024-09-27
2024-09-30,0.22267179352798114,0.27987734123933944,0.2801964241332411,0.36622217677874125,0.19740838767525784,0.5182608299954807,0.5458681643644242,2024-09-30
2024-10-01,0.2247428978538117,0.27989812429710903,0.2799956615595239,0.3659314103149954,0.19874994553555042,0.519872016329818,0.5458613549881589,2024-10-01
2024-10-02,0.2243311819546052,0.2794148012258046,0.279052115818786,0.36553976844467956,0.1981690959008136,0.5193904253064044,0.5469978558161624,2024-10-02
2024-10-03,0.22423446029359334,0.2772867918405854,0.2787011862744068,0.3651671689328091,0.19628647007957437,0.5191715636697307,0.5476719773540625,2024-10-03
2024-10-04,0.22418319786715185,0.27777278071236106,0.2780355987119312,0.36548489974666226,0.19559677173568166,0.5192625006381499,0.5458622584304033,2024-10-04
2024-10-07,0.22534997077107735,0.27947269152235343,0.2791872530187576,0.36608505731542457,0.19631957604291458,0.5194694793103907,0.5471234790324955,2024-10-07
2024-10-08,0.22560228551161293,0.2792521536243645,0.2787306550083622,0.36483813243396845,0.19522558247800245,0.5203434238909166,0.5473257079507432,2024-10-08
2024-10-09,0.22602333707828598,0.2795020765263336,0.2791504183523396,0.36484219736414425,0.19518769103233935,0.5201543456510165,0.5475045935881697,2024-10-09
2024-10-10,0.226003126605874,0.2794630934961985,0.2791302738216691,0.36501773143424726,0.19517563474443808,0.5202368917545287,0.5473856322172883,2024-10-10
2024-10-11,0.2260277687538573,0.2791513604362036,0.2786675141786093,0.36475226435564034,0.19484980049422518,0.5199731237479156,0.5544133762451587,2024-10-11
2024-10-14,0.22651882109923877,0.2792674139478345,0.278576956981703,0.36449506560016476,0.19487550530446082,0.5203361654738806,0.554230296748331,2024-10-14
2024-10-15,0.22644535637890897,0.27849176176251295,0.27830550018078803,0.36322091251468464,0.19454993328796105,0.521629923694301,0.5534205498765172,2024-10-15
2024-10-16,0.22665991547045777,0.27785290855128253,0.27806754828960967,0.3632701386241113,0.19418493871062514,0.5222254132715137,0.5533664322399485,2024-10-16
2024-10-17,0.2264405549615692,0.27768971833656064,0.2784130792624842,0.36322279868653073,0.19416598860809026,0.5196615269094829,0.5533583470164631,2024-10-17
2024-10-18,0.22654581943551713,0.27643427533257475,0.2780978141444759,0.3624220278001472,0.19405825118958095,0.517726762309686,0.5512752680249855,2024-10-18
2024-10-21,0.22657501820532389,0.27643687995545674,0.27810537786931844,0.36211045453296536,0.19404091156510606,0.5189299068192234,0.5433455781236972,2024-10-21
2024-10-22,0.2260393699081868,0.2751243064190134,0.2776700526901585,0.36187080428406004,0.1944559706776155,0.5184823298481447,0.5420637319398602,2024-10-22
2024-10-23,0.2272035011213487,0.27639457900033665,0.27802780777556,0.36318854959505387,0.19449375553012604,0.5185070732714028,0.5424515486956729,2024-10-23
2024-10-24,0.22720943674163674,0.2761296103224035,0.27756227744886736,0.3631454347757106,0.19447839865968652,0.518394571931684,0.5845085629448902,2024-10-24
2024-10-25,0.22673873233468242,0.2701146720549811,0.26073557187218704,0.36047679297814444,0.19232785168519273,0.5161264420602109,0.5850257054559249,2024-10-25
2024-10-28,0.22535399955348634,0.2695850810411932,0.2593498931466697,0.35825737564750815,0.1884598641389792,0.5147073376786023,0.5846923699973778,2024-10-28
2024-10-29,0.22525914401209257,0.26146071355880873,0.25985610713171686,0.3580567883252169,0.18874744343508473,0.5147060803047727,0.5848072615502694,2024-10-29
2024-10-30,0.22561005715492713,0.2589181689702951,0.2606557993938091,0.3576923642072258,0.18750129239221325,0.514940644053731,0.582766272993096,2024-10-30
2024-10-31,0.22644781661129607,0.2611973958061818,0.26143715112695715,0.3602945198072583,0.19735941963063816,0.5174170358574025,0.5834007761804452,2024-10-31
2024-11-01,0.22622611619326177,0.26664344307999954,0.26083405375588936,0.35884447267641395,0.19625169870639167,0.5165885058574206,0.582985086886823,2024-11-01
2024-11-04,0.22542657822409926,0.26686065005111015,0.2610811495988847,0.35907387997909457,0.19624239949281916,0.5160831798328694,0.5803278771154036,2024-11-04
2024-11-05,0.2254069589935368,0.2674226321858666,0.26083767719279566,0.3594208084553519,0.19597759268617454,0.5157710349546192,0.5813176175466914,2024-11-05
2024-11-06,0.22503638574331428,0.2698175828268426,0.2635780199946079,0.35943398767537765,0.19679986075269038,0.5168788818056088,0.5994306680194175,2024-11-06
2024-11-07,0.2255581129717489,0.2694007612525851,0.264519173275038,0.360766915238292,0.1968720365033128,0.5171687543783782,0.5999414280179542,2024-11-07
2024-11-08,0.22551552544210487,0.26954002155888973,0.2648746755135408,0.360829109834546,0.19690312187915737,0.5172799502196577,0.6052507613611994,2024-11-08
2024-11-11,0.22586231589990194,0.26939032495843207,0.26471043623350204,0.3610689426449737,0.19708789851753564,0.5177038299916504,0.6088362218647745,2024-11-11
2024-11-12,0.22475398220696172,0.26881855883159805,0.2642458540616055,0.36032964398605394,0.1959167532696181,0.517365594356461,0.6118908029524718,2024-11-12
2024-11-13,0.2245753448382021,0.2696843712125382,0.2647098899496698,0.3604890737754604,0.19577128200414814,0.5176990752512904,0.610592710361654,2024-11-13
2024-11-14,0.2245451026287902,0.2692378970553592,0.26524752135548324,0.36005238478470053,0.19558626038078666,0.517439237626549,0.610645134395177,2024-11-14
2024-11-15,0.22503534010076626,0.27205159045014143,0.2658393266607237,0.3623068038622873,0.19765512399520932,0.5183947436557717,0.6109644951133837,2024-11-15
2024-11-18,0.2252383211418693,0.27208719774996626,0.2657881752759461,0.36230432663839957,0.19691925028864482,0.5186419375804047,0.6120534718760553,2024-11-18
2024-11-19,0.22523646510602183,0.2719830757505544,0.26588758443543825,0.36243657737248625,0.19619955184052015,0.5204584912378453,0.6123551132367886,2024-11-19
2024-11-20,0.2250897184822853,0.27211784265182465,0.2661549893456281,0.3622664050320011,0.1952679869377229,0.5203047547408374,0.6125002566203237,2024-11-20
2024-11-21,0.2250516512962077,0.2726319813461114,0.2705237201513299,0.3621561975420745,0.19495261731121585,0.5201156504425017,0.6121852286432343,2024-11-21
2024-11-22,0.22509294173786262,0.2721342871670457,0.27093309250084163,0.36210406041520815,0.19479476404494148,0.5206018256759034,0.6124395705548527,2024-11-22
2024-11-25,0.2252838955328897,0.27291379969532487,0.27108773798708996,0.3620089106610579,0.1948249379470694,0.5221288440602387,0.6138682513482674,2024-11-25
2024-11-26,0.22543518014927907,0.27455324598121494,0.271182791878185,0.3620010233385528,0.19598585114718617,0.5221077524047529,0.6138765470227092,2024-11-26
2024-11-27,0.2254289827992825,0.2747321673126478,0.2711404790173265,0.3619861617176405,0.19609960728159578,0.5221878515298009,0.6126205713711141,2024-11-27
2024-11-29,0.22552767188093087,0.2748045750678337,0.2706102589142622,0.3613498779242481,0.1958134214747932,0.5224553948243921,0.6134879040187992,2024-11-29
2024-12-02,0.2256790050081195,0.2750490389124489,0.2702761700820841,0.3621374369722902,0.1965678051279735,0.5213960055732785,0.6140542923259501,2024-12-02
2024-12-03,0.22591111008784046,0.2752412832737731,0.2702117065782614,0.3634571716086906,0.1961840089845466,0.5214176590228233,0.6142780466031079,2024-12-03
2024-12-04,0.22566393905314397,0.27549849240312885,0.26989993690626224,0.36303850763722023,0.19608392800714375,0.5212935953508536,0.6142849841057403,2024-12-04
2024-12-05,0.224774693964916,0.2753758794520599,0.2698656934084431,0.3631040890303467,0.19622005803648787,0.5210047056295307,0.6149166229674542,2024-12-05
2024-12-06,0.22468146826828636,0.27617046880872576,0.2699381629726729,0.3636987925971131,0.19592593172268005,0.5207703846542623,0.6170223860514557,2024-12-06
2024-12-09,0.22500262277027253,0.275858431351039,0.2649046730950552,0.36327986588044164,0.1959183353054165,0.5213145034503491,0.6169247301437142,2024-12-09
2024-12-10,0.22493368787910908,0.27592900543457666,0.27005360944732804,0.36298167520835967,0.19587279018323903,0.5220736781535762,0.6174732046343128,2024-12-10
2024-12-11,0.2245829263090393,0.2764796113274466,0.27499673473283937,0.3625846637367122,0.19604684160861457,0.5222325065654941,0.6197439349667979,2024-12-11
2024-12-12,0.22453167138898594,0.27643663174300503,0.27557261613211753,0.3617905694150847,0.19590517762251025,0.5222910863601384,0.6198596248257905,2024-12-12
2024-12-13,0.22398407085073288,0.27646841597602045,0.27586631213862517,0.3623051350692386,0.19599300099932948,0.5229823767729005,0.621138673475809,2024-12-13
2024-12-16,0.22423991837954815,0.2771204353496973,0.27793227634948664,0.36225482591895225,0.19478187507928074,0.5234183447278467,0.6221713185789899,2024-12-16
2024-12-17,0.2243743801662913,0.2768575030937632,0.27802950583521263,0.36239662960076663,0.19447458157424719,0.5236423091309951,0.623022340089304,2024-12-17
2024-12-18,0.225299928187379,0.27977995917824283,0.2796474995164736,0.36348430448513375,0.19819430914938663,0.5234990271072028,0.6288824750703609,2024-12-18
2024-12-19,0.22533773123469641,0.27997413433853346,0.2796074752035139,0.36324040741415775,0.19819844404207915,0.5234012439982809,0.628752239581531,2024-12-19
2024-12-20,0.2257228139213551,0.27974930120294905,0.27974200604305244,0.3637343241259766,0.19805113361685672,0.5229133652165534,0.6284633750169656,2024-12-20
2024-12-23,0.22572212537683728,0.2795852133532995,0.2798347809558845,0.36425887190839823,0.19795896106629823,0.5237322858713097,0.6281975667543525,2024-12-23
2024-12-24,0.22585355552953598,0.28001049844528425,0.2798344295999545,0.3643925620498408,0.19813773029454915,0.5236717681661396,0.6320721478869326,2024-12-24
2024-12-26,0.2258239293178689,0.28020085291376917,0.2798612058557553,0.36451673532997975,0.19816828383402676,0.5236965257114402,0.6322792761005039,2024-12-26
